UF,IBGE,Municipio,CNES,EAS,Peso_Muito_Baixo_Quantidade,Peso_Muito_Baixo_Porcentagem,Peso_Baixo_Quantidade,Peso_Baixo_Porcentagem,Peso_Adequado_Quantidade,Peso_Adequado_Porcentagem,Peso_Elevado_Quantidade,Peso_Elevado_Porcentagem,Total,Local,Ano,Faixa_Etaria,Magreza_Acentuada_Qtd,Magreza_Acentuada_Pct,Magreza_Qtd,Magreza_Pct,Eutrofia_Qtd,Eutrofia_Pct,Sobrepeso_Qtd,Sobrepeso_Pct,Obesidade_Qtd,Obesidade_Pct,Obesidade_Grave_Qtd,Obesidade_Grave_Pct,cnes,lat_ubs,lon_ubs,qtd_esc_publicas,qtd_esc_privadas,qtd_fastfood,qtd_supermercados,qtd_pracas_esporte,acesso_transporte,Faixa_Etaria_Cod,Tendencia_Obesidade,Obesidade_Ano_Anterior,Delta_Obesidade,Status,Delta_Predito
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,204.0,SP,2025,0 a 18 anos,,,8.0,3.92156862745098,146.0,71.56862745098039,15.0,7.352941176470589,35.0,17.15686274509804,5.0,2.450980392156863,9429115,-22.428,-47.54,0,0,0,0,3,1,0,14.140006879944961,13.20828667413214,0.9317202058128213,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,30.0,SP,2019,0 a 18 anos,,,0.0,0.0,26.0,86.66666666666667,2.0,6.666666666666667,2.0,6.666666666666667,1.0,3.333333333333333,9523200,-22.432,-47.535,0,0,0,0,1,0,0,11.666666666666666,16.666666666666664,-4.999999999999998,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA,,,,,,,,,9.0,SP,2020,0 a 18 anos,,,0.0,0.0,5.0,55.55555555555556,0.0,0.0,4.0,44.44444444444444,0.0,0.0,9523200,-22.432,-47.535,0,0,0,0,1,0,0,22.59259259259259,11.666666666666666,10.925925925925926,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA,,,,,,,,,30.0,SP,2021,0 a 18 anos,,,0.0,0.0,28.0,93.33333333333331,1.0,3.333333333333333,1.0,3.333333333333333,0.0,0.0,9523200,-22.432,-47.535,0,0,0,0,1,0,0,18.14814814814815,22.59259259259259,-4.444444444444443,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,135.0,SP,2022,0 a 18 anos,,,0.0,0.0,103.0,76.29629629629629,10.0,7.4074074074074066,22.0,16.296296296296298,3.0,2.2222222222222223,9523200,-22.432,-47.535,0,0,0,0,1,0,0,21.358024691358025,18.14814814814815,3.2098765432098766,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,134.0,SP,2023,0 a 18 anos,,,4.0,2.985074626865672,104.0,77.61194029850746,14.0,10.44776119402985,12.0,8.955223880597014,1.0,0.7462686567164178,9523200,-22.432,-47.535,0,0,0,0,1,0,0,9.528284503408882,21.358024691358025,-11.829740187949144,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,198.0,SP,2024,0 a 18 anos,,,7.0,3.535353535353535,153.0,77.27272727272727,17.0,8.585858585858585,21.0,10.606060606060606,3.0,1.5151515151515151,9523200,-22.432,-47.535,0,0,0,0,1,0,0,11.952526927651306,9.528284503408882,2.424242424242424,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,156.0,SP,2025,0 a 18 anos,,,1.0,0.641025641025641,111.0,71.15384615384616,13.0,8.333333333333332,31.0,19.871794871794872,7.0,4.487179487179487,9523200,-22.432,-47.535,0,0,0,0,1,0,0,13.14435978615083,11.952526927651306,1.1918328584995237,DADO HISTÓRICO,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,660.0,SP,2026,0 a 18 anos,,,9.0,1.3636363636363635,519.0,78.63636363636364,29.0,4.393939393939394,103.0,15.606060606060607,7.0,1.0606060606060608,2030462,-22.408,-47.575,5,0,7,8,62,38,0,15.011093134851095,13.223505056165815,1.7875880786852807,PREVISÃO FUTURA,1.7875880786852807
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,550.025,SP,2026,0 a 18 anos,,,47.0,8.545066133357574,1092.0,198.53643016226536,201.0,36.54379346393346,234.0,42.54352074905686,29.0,5.272487614199354,2031922,-22.425,-47.555,4,0,4,6,30,44,0,17.62148035003682,22.6759024917606,-5.054422141723778,PREVISÃO FUTURA,-5.054422141723778
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,,,,,,,,,436.0,SP,2026,0 a 18 anos,,,11.0,2.522935779816514,321.0,73.62385321100918,43.0,9.862385321100918,61.0,13.990825688073391,8.0,1.834862385321101,2033186,-22.418,-47.585,6,0,1,5,24,29,0,15.59807668996507,13.958288777873436,1.6397879120916343,PREVISÃO FUTURA,1.6397879120916343
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,436.0,SP,2026,0 a 18 anos,,,7.0,1.6055045871559634,318.0,72.93577981651376,31.0,7.110091743119266,80.0,18.34862385321101,19.0,4.357798165137615,2049163,-22.34,-47.565,0,0,0,0,0,0,0,16.37543892389386,15.26986027958165,1.105578644312209,PREVISÃO FUTURA,1.105578644312209
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,162.0,SP,2026,0 a 18 anos,,,6.0,3.7037037037037033,123.0,75.92592592592592,16.0,9.876543209876544,17.0,10.493827160493826,3.0,1.851851851851852,2055821,-22.43,-47.56,4,0,4,6,35,48,0,14.839991558916735,13.593809727160334,1.2461818317564,PREVISÃO FUTURA,1.2461818317564
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,1332.0,SP,2026,0 a 18 anos,,,31.0,2.3273273273273274,1008.0,75.67567567567568,124.0,9.30930930930931,169.0,12.687687687687689,22.0,1.6516516516516515,2055902,-22.402,-47.58,4,0,2,8,55,29,0,14.098151575123742,11.771792573953837,2.3263590011699056,PREVISÃO FUTURA,2.3263590011699056
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,805.0,SP,2026,0 a 18 anos,,,23.0,2.857142857142857,618.0,76.77018633540372,52.0,6.459627329192546,112.0,13.91304347826087,4.0,0.4968944099378882,2060825,-22.421,-47.545,1,0,2,2,12,14,0,14.366779677905757,12.909854790247508,1.4569248876582497,PREVISÃO FUTURA,1.4569248876582497
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,879.0,SP,2026,0 a 18 anos,,,17.0,1.9340159271899888,692.0,78.72582480091013,43.0,4.891922639362913,127.0,14.448236632536974,13.0,1.4789533560864618,2071940,-22.385,-47.558,9,1,4,12,73,58,0,13.92380941253607,13.092025405185476,0.8317840073505929,PREVISÃO FUTURA,0.8317840073505929
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,,,,,,,,,886.0,SP,2026,0 a 18 anos,,,23.0,2.595936794582393,694.0,78.3295711060948,57.0,6.433408577878104,112.0,12.641083521444695,9.0,1.015801354401806,2074494,-22.415,-47.561,7,0,12,10,66,74,0,15.74561687687057,11.730415844461197,4.015201032409374,PREVISÃO FUTURA,4.015201032409374
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,,,,,,,,,677.0,SP,2026,0 a 18 anos,,,10.0,1.4771048744460855,506.0,74.74150664697193,59.0,8.714918759231907,102.0,15.066469719350073,16.0,2.363367799113737,2085097,-22.38,-47.545,8,1,5,9,37,46,0,15.675394774984042,14.24123027654729,1.4341644984367528,PREVISÃO FUTURA,1.4341644984367528
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,,,,,,,,,656.0,SP,2026,0 a 18 anos,,,20.0,3.048780487804878,489.0,74.54268292682927,53.0,8.079268292682928,94.0,14.329268292682926,10.0,1.524390243902439,3347087,-22.435,-47.55,0,0,0,0,12,9,0,14.532367646343463,12.970921090304914,1.5614465560385482,PREVISÃO FUTURA,1.5614465560385482
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,,,,,,,,,464.0,SP,2026,0 a 18 anos,,,9.0,1.9396551724137927,368.0,79.3103448275862,29.0,6.25,58.0,12.5,4.0,0.8620689655172413,3355519,-22.42,-47.53,0,0,0,0,0,0,0,16.256372555053403,11.57309346212488,4.6832790929285215,PREVISÃO FUTURA,4.6832790929285215
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,,,,,,,,,222.0,SP,2026,0 a 18 anos,,,5.0,2.2522522522522523,185.0,83.33333333333334,15.0,6.756756756756757,17.0,7.657657657657657,1.0,0.4504504504504504,5733022,-22.41,-47.54,1,0,0,0,13,1,0,13.531607848604168,10.765635765635764,2.765972082968403,PREVISÃO FUTURA,2.765972082968403
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,325.0,SP,2026,0 a 18 anos,,,10.0,3.076923076923077,246.0,75.6923076923077,21.0,6.461538461538462,48.0,14.76923076923077,4.0,1.2307692307692308,5870755,-22.405,-47.55,1,0,3,0,40,34,0,14.35599044984495,12.328054140041521,2.0279363098034295,PREVISÃO FUTURA,2.0279363098034295
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,310.0,SP,2026,0 a 18 anos,,,4.0,1.2903225806451613,237.0,76.45161290322581,31.0,10.0,38.0,12.258064516129032,8.0,2.5806451612903225,5981921,-22.39,-47.54,5,1,2,3,19,18,0,12.911144306807476,10.392758246895694,2.518386059911782,PREVISÃO FUTURA,2.518386059911782
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,1213.0,SP,2026,0 a 18 anos,,,36.0,2.967848309975268,910.0,75.02061005770815,97.0,7.996702390766694,170.0,14.014839241549875,23.0,1.8961253091508656,7045395,-22.44,-47.57,2,0,0,1,20,28,0,14.58976106351937,13.062393954269636,1.527367109249735,PREVISÃO FUTURA,1.527367109249735
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,304.0,SP,2026,0 a 18 anos,,,5.0,1.644736842105263,226.0,74.3421052631579,26.0,8.552631578947368,47.0,15.460526315789474,6.0,1.973684210526316,7427077,-22.388,-47.565,8,0,4,11,74,57,0,14.437072418788798,13.119411182276679,1.3176612365121199,PREVISÃO FUTURA,1.3176612365121199
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,307.0,SP,2026,0 a 18 anos,,,13.0,4.234527687296417,234.0,76.2214983713355,24.0,7.81758957654723,36.0,11.726384364820849,6.0,1.954397394136808,9422005,-22.395,-47.57,6,0,4,11,69,48,0,14.527865828493127,13.093762039858499,1.4341037886346288,PREVISÃO FUTURA,1.4341037886346288
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,849.0,SP,2026,0 a 18 anos,,,23.0,2.7090694935217905,671.0,79.0341578327444,43.0,5.064782096584216,112.0,13.191990577149587,11.0,1.2956419316843346,9428992,-22.415,-47.58,3,0,2,6,41,33,0,17.657115805040327,16.7358729740859,0.921242830954428,PREVISÃO FUTURA,0.921242830954428
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,204.0,SP,2026,0 a 18 anos,,,8.0,3.92156862745098,146.0,71.56862745098039,15.0,7.352941176470589,35.0,17.15686274509804,5.0,2.450980392156863,9429115,-22.428,-47.54,0,0,0,0,3,1,0,15.400631140909757,14.140006879944961,1.260624260964796,PREVISÃO FUTURA,1.260624260964796
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,156.0,SP,2026,0 a 18 anos,,,1.0,0.641025641025641,111.0,71.15384615384616,13.0,8.333333333333332,31.0,19.871794871794872,7.0,4.487179487179487,9523200,-22.432,-47.535,0,0,0,0,1,0,0,15.146827598859158,13.14435978615083,2.0024678127083293,PREVISÃO FUTURA,2.0024678127083293
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,660.0,SP,2027,0 a 18 anos,,,9.0,1.3636363636363635,519.0,78.63636363636364,29.0,4.393939393939394,103.0,15.606060606060607,7.0,1.0606060606060608,2030462,-22.408,-47.575,5,0,7,8,62,38,0,16.88287839208688,15.011093134851095,1.8717852572357871,PREVISÃO FUTURA,1.8717852572357871
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,550.025,SP,2027,0 a 18 anos,,,47.0,8.545066133357574,1092.0,198.53643016226536,201.0,36.54379346393346,234.0,42.54352074905686,29.0,5.272487614199354,2031922,-22.425,-47.555,4,0,4,6,30,44,0,15.84313043731788,17.62148035003682,-1.7783499127189395,PREVISÃO FUTURA,-1.7783499127189395
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,,,,,,,,,436.0,SP,2027,0 a 18 anos,,,11.0,2.522935779816514,321.0,73.62385321100918,43.0,9.862385321100918,61.0,13.990825688073391,8.0,1.834862385321101,2033186,-22.418,-47.585,6,0,1,5,24,29,0,17.042796646724973,15.59807668996507,1.4447199567599025,PREVISÃO FUTURA,1.4447199567599025
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,436.0,SP,2027,0 a 18 anos,,,7.0,1.6055045871559634,318.0,72.93577981651376,31.0,7.110091743119266,80.0,18.34862385321101,19.0,4.357798165137615,2049163,-22.34,-47.565,0,0,0,0,0,0,0,15.462800454122688,16.37543892389386,-0.9126384697711717,PREVISÃO FUTURA,-0.9126384697711717
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,162.0,SP,2027,0 a 18 anos,,,6.0,3.7037037037037033,123.0,75.92592592592592,16.0,9.876543209876544,17.0,10.493827160493826,3.0,1.851851851851852,2055821,-22.43,-47.56,4,0,4,6,35,48,0,16.288890310478784,14.839991558916735,1.4488987515620504,PREVISÃO FUTURA,1.4488987515620504
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,1332.0,SP,2027,0 a 18 anos,,,31.0,2.3273273273273274,1008.0,75.67567567567568,124.0,9.30930930930931,169.0,12.687687687687689,22.0,1.6516516516516515,2055902,-22.402,-47.58,4,0,2,8,55,29,0,15.331758006142012,14.098151575123742,1.23360643101827,PREVISÃO FUTURA,1.23360643101827
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,805.0,SP,2027,0 a 18 anos,,,23.0,2.857142857142857,618.0,76.77018633540372,52.0,6.459627329192546,112.0,13.91304347826087,4.0,0.4968944099378882,2060825,-22.421,-47.545,1,0,2,2,12,14,0,15.791599448226911,14.366779677905757,1.4248197703211547,PREVISÃO FUTURA,1.4248197703211547
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,879.0,SP,2027,0 a 18 anos,,,17.0,1.9340159271899888,692.0,78.72582480091013,43.0,4.891922639362913,127.0,14.448236632536974,13.0,1.4789533560864618,2071940,-22.385,-47.558,9,1,4,12,73,58,0,14.760898590132356,13.92380941253607,0.8370891775962862,PREVISÃO FUTURA,0.8370891775962862
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,,,,,,,,,886.0,SP,2027,0 a 18 anos,,,23.0,2.595936794582393,694.0,78.3295711060948,57.0,6.433408577878104,112.0,12.641083521444695,9.0,1.015801354401806,2074494,-22.415,-47.561,7,0,12,10,66,74,0,16.991581941813134,15.74561687687057,1.2459650649425624,PREVISÃO FUTURA,1.2459650649425624
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,,,,,,,,,677.0,SP,2027,0 a 18 anos,,,10.0,1.4771048744460855,506.0,74.74150664697193,59.0,8.714918759231907,102.0,15.066469719350073,16.0,2.363367799113737,2085097,-22.38,-47.545,8,1,5,9,37,46,0,16.14265812026616,15.675394774984042,0.4672633452821166,PREVISÃO FUTURA,0.4672633452821166
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,,,,,,,,,656.0,SP,2027,0 a 18 anos,,,20.0,3.048780487804878,489.0,74.54268292682927,53.0,8.079268292682928,94.0,14.329268292682926,10.0,1.524390243902439,3347087,-22.435,-47.55,0,0,0,0,12,9,0,16.078571760748346,14.532367646343463,1.5462041144048828,PREVISÃO FUTURA,1.5462041144048828
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,,,,,,,,,464.0,SP,2027,0 a 18 anos,,,9.0,1.9396551724137927,368.0,79.3103448275862,29.0,6.25,58.0,12.5,4.0,0.8620689655172413,3355519,-22.42,-47.53,0,0,0,0,0,0,0,15.478713541073535,16.256372555053403,-0.7776590139798686,PREVISÃO FUTURA,-0.7776590139798686
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,,,,,,,,,222.0,SP,2027,0 a 18 anos,,,5.0,2.2522522522522523,185.0,83.33333333333334,15.0,6.756756756756757,17.0,7.657657657657657,1.0,0.4504504504504504,5733022,-22.41,-47.54,1,0,0,0,13,1,0,15.097438952788096,13.531607848604168,1.5658311041839288,PREVISÃO FUTURA,1.5658311041839288
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,325.0,SP,2027,0 a 18 anos,,,10.0,3.076923076923077,246.0,75.6923076923077,21.0,6.461538461538462,48.0,14.76923076923077,4.0,1.2307692307692308,5870755,-22.405,-47.55,1,0,3,0,40,34,0,16.213037476058684,14.35599044984495,1.8570470262137326,PREVISÃO FUTURA,1.8570470262137326
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,310.0,SP,2027,0 a 18 anos,,,4.0,1.2903225806451613,237.0,76.45161290322581,31.0,10.0,38.0,12.258064516129032,8.0,2.5806451612903225,5981921,-22.39,-47.54,5,1,2,3,19,18,0,14.521643914812923,12.911144306807476,1.6104996080054486,PREVISÃO FUTURA,1.6104996080054486
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,1213.0,SP,2027,0 a 18 anos,,,36.0,2.967848309975268,910.0,75.02061005770815,97.0,7.996702390766694,170.0,14.014839241549875,23.0,1.8961253091508656,7045395,-22.44,-47.57,2,0,0,1,20,28,0,16.068577135123796,14.58976106351937,1.4788160716044254,PREVISÃO FUTURA,1.4788160716044254
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,304.0,SP,2027,0 a 18 anos,,,5.0,1.644736842105263,226.0,74.3421052631579,26.0,8.552631578947368,47.0,15.460526315789474,6.0,1.973684210526316,7427077,-22.388,-47.565,8,0,4,11,74,57,0,15.762611599941478,14.437072418788798,1.3255391811526789,PREVISÃO FUTURA,1.3255391811526789
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,307.0,SP,2027,0 a 18 anos,,,13.0,4.234527687296417,234.0,76.2214983713355,24.0,7.81758957654723,36.0,11.726384364820849,6.0,1.954397394136808,9422005,-22.395,-47.57,6,0,4,11,69,48,0,15.938303056350415,14.527865828493127,1.4104372278572892,PREVISÃO FUTURA,1.4104372278572892
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,849.0,SP,2027,0 a 18 anos,,,23.0,2.7090694935217905,671.0,79.0341578327444,43.0,5.064782096584216,112.0,13.191990577149587,11.0,1.2956419316843346,9428992,-22.415,-47.58,3,0,2,6,41,33,0,16.073438347003275,17.657115805040327,-1.5836774580370512,PREVISÃO FUTURA,-1.5836774580370512
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,204.0,SP,2027,0 a 18 anos,,,8.0,3.92156862745098,146.0,71.56862745098039,15.0,7.352941176470589,35.0,17.15686274509804,5.0,2.450980392156863,9429115,-22.428,-47.54,0,0,0,0,3,1,0,16.555555327508635,15.400631140909757,1.1549241865988762,PREVISÃO FUTURA,1.1549241865988762
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,156.0,SP,2027,0 a 18 anos,,,1.0,0.641025641025641,111.0,71.15384615384616,13.0,8.333333333333332,31.0,19.871794871794872,7.0,4.487179487179487,9523200,-22.432,-47.535,0,0,0,0,1,0,0,16.8994254608523,15.146827598859158,1.752597861993141,PREVISÃO FUTURA,1.752597861993141
